Compound,RT,Type,Filename,Area,ISTD Response,Response Ratio,Actual RT,Status,Level,Sample Type,Calculated Amt,Peak Label,Group,Batch Order,Sample ID,Sample Name,Comments,Height,RT Delta,Formula,Adduct,Theoretical Amt,Sample Amt,Std Add Amount,m/z (Expected),m/z (Apex),m/z (Delta),ISTD Amt,Integration Mode,Active,Excluded,%Diff,%RSD,% CV,Final Units,PK,IR,IP,LS,FI,Confirm,Isotopic Pattern Score (%),Num Isotopes Matched,Lib Match Name,Library Score (%),Library Match Rank,SI/Dot Product,RSI/Rev Dot,Library Probability Percent,S/N,Target Ion Ratio,Ion Ratio,Group Average,Relative RT,Flag Details
Pravastatin_2859_n,16.84,Target Compound,AS_S4_1,N/F,10945307,N/F,N/F,Processed,,Unknown,N/F,T1,,1,1,AS_S4_1,,N/F,N/F,C23H36O7,M-H,N/A,N/F,N/A,423.2388,N/F,N/F,0,Manual,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Pravastatin_2859_n,16.84,Target Compound,AS_S3_1,2480689,6612449,0.375,16.85,Processed,,Unknown,2127.604,T1,,2,1,AS_S3_1,,506810,0.01,C23H36O7,M-H,N/A,2127.604,N/A,423.2388,423.2394,1.3713 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Pravastatin_2859_n,16.84,Target Compound,AS_S4_2,1923018,9459771,0.203,16.86,Processed,,Unknown,1159.821,T1,,3,1,AS_S4_2,,421297,0.02,C23H36O7,M-H,N/A,1159.821,N/A,423.2388,423.239,.4340 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Pravastatin_2859_n,16.84,Target Compound,AS_S3_2,4952372,9381882,0.528,16.85,Processed,,Unknown,2987.501,T1,,4,1,AS_S3_2,,1005124,0.01,C23H36O7,M-H,N/A,2987.501,N/A,423.2388,423.2391,.7224 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Pravastatin_2859_n,16.84,Target Compound,AS_S4_3,1702949,8389182,0.203,16.85,Processed,,Unknown,1158.186,T1,,5,1,AS_S4_3,,359329,0.01,C23H36O7,M-H,N/A,1158.186,N/A,423.2388,423.2386,-.5034 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Pravastatin_2859_n,16.84,Target Compound,AS_S3_3,4658121,8399812,0.555,16.84,Processed,,Unknown,3137.761,T1,,6,1,AS_S3_3,,950428,0.00,C23H36O7,M-H,N/A,3137.761,N/A,423.2388,423.2393,1.0108 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Pravastatin_2859_n,16.84,Target Compound,AS_S4_4,7237295,7546631,0.959,16.84,Processed,,Unknown,5415.223,T1,,7,1,AS_S4_4,,1459922,0.00,C23H36O7,M-H,N/A,5415.223,N/A,423.2388,423.2393,1.0108 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Pravastatin_2859_n,16.84,Target Compound,AS_S3_4,10076703,8502418,1.185,16.86,Processed,,Unknown,6688.631,T1,,8,1,AS_S3_4,,2163737,0.02,C23H36O7,M-H,N/A,6688.631,N/A,423.2388,423.2391,.7224 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Pravastatin_2859_n,16.84,Target Compound,AS_S4_5,19361825,9770133,1.982,16.87,Processed,,Unknown,11174.069,T1,,9,1,AS_S4_5,,4024139,0.03,C23H36O7,M-H,N/A,11174.069,N/A,423.2388,423.239,.5061 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Pravastatin_2859_n,16.84,Target Compound,AS_S3_5,34222046,8318112,4.114,16.87,Processed,,Unknown,23181.488,T1,,10,1,AS_S3_5,,7108027,0.03,C23H36O7,M-H,N/A,23181.488,N/A,423.2388,423.2388,-.0708 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
