Compound,RT,Type,Filename,Area,ISTD Response,Response Ratio,Actual RT,Status,Level,Sample Type,Calculated Amt,Peak Label,Group,Batch Order,Sample ID,Sample Name,Comments,Height,RT Delta,Formula,Adduct,Theoretical Amt,Sample Amt,Std Add Amount,m/z (Expected),m/z (Apex),m/z (Delta),ISTD Amt,Integration Mode,Active,Excluded,%Diff,%RSD,% CV,Final Units,PK,IR,IP,LS,FI,Confirm,Isotopic Pattern Score (%),Num Isotopes Matched,Lib Match Name,Library Score (%),Library Match Rank,SI/Dot Product,RSI/Rev Dot,Library Probability Percent,S/N,Target Ion Ratio,Ion Ratio,Group Average,Relative RT,Flag Details
Torasemid_3145_p,14.34,Target Compound,AS_S4_1,N/F,65567016,N/F,N/F,Processed,,Unknown,N/F,T1,,1,1,AS_S4_1,,N/F,N/F,C16H20N4O3S,N/A,N/A,N/F,N/A,349.1329,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,AS_S3_1,36756325,64429375,0.57,14.36,Processed,,Unknown,1722.066,T1,,2,1,AS_S3_1,,7531788,0.02,C16H20N4O3S,M+H,N/A,1722.066,N/A,349.1329,349.1328,-.1632 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,AS_S4_2,18355892,64538952,0.284,14.34,Processed,,Unknown,871.934,T1,,3,1,AS_S4_2,,3347320,0.00,C16H20N4O3S,M+H,N/A,871.934,N/A,349.1329,349.1328,-.4254 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,AS_S3_2,53829296,62225090,0.865,14.34,Processed,,Unknown,2597.485,T1,,4,1,AS_S3_2,,9821611,0.00,C16H20N4O3S,M+H,N/A,2597.485,N/A,349.1329,349.1328,-.3380 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,AS_S4_3,18217771,60249243,0.302,14.36,Processed,,Unknown,925.3,T1,,5,1,AS_S4_3,,3330890,0.02,C16H20N4O3S,M+H,N/A,925.3,N/A,349.1329,349.1328,-.3380 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,AS_S3_3,54010845,61360663,0.88,14.35,Processed,,Unknown,2642.493,T1,,6,1,AS_S3_3,,10302187,0.01,C16H20N4O3S,M+H,N/A,2642.493,N/A,349.1329,349.1329,-.0758 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,AS_S4_4,97145432,66062316,1.471,14.33,Processed,,Unknown,4396.675,T1,,7,1,AS_S4_4,,19019804,-0.01,C16H20N4O3S,M+H,N/A,4396.675,N/A,349.1329,349.1326,-.8625 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,AS_S3_4,124959861,62595753,1.996,14.35,Processed,,Unknown,5959.165,T1,,8,1,AS_S3_4,,24053800,0.01,C16H20N4O3S,M+H,N/A,5959.165,N/A,349.1329,349.1327,-.6003 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,AS_S4_5,199711410,66899810,2.985,14.36,Processed,,Unknown,8897.989,T1,,9,1,AS_S4_5,,39092868,0.02,C16H20N4O3S,M+H,N/A,8897.989,N/A,349.1329,349.1326,-.7751 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,AS_S3_5,385168836,58195184,6.619,14.35,Processed,,Unknown,19695.234,T1,,10,1,AS_S3_5,,71935688,0.01,C16H20N4O3S,M+H,N/A,19695.234,N/A,349.1329,349.1328,-.1632 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,AS_S4_6,181715087,64492572,2.818,14.35,Processed,,Unknown,8399.874,T1,,11,1,AS_S4_6,,37148776,0.01,C16H20N4O3S,M+H,N/A,8399.874,N/A,349.1329,349.1328,-.1632 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,AS_S3_6,207913584,66394578,3.131,14.35,Processed,,Unknown,9332.612,T1,,12,1,AS_S3_6,,36335668,0.01,C16H20N4O3S,M+H,N/A,9332.612,N/A,349.1329,349.1328,-.4254 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,BF_S4_1,N/F,N/F,N/F,N/F,Processed,,Unknown,N/F,T1,,13,1,BF_S4_1,,N/F,N/F,C16H20N4O3S,N/A,N/A,N/F,N/A,349.1329,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,BF_S3_1,27819997,50296355,0.553,14.36,Processed,,Unknown,1670.451,T1,,14,1,BF_S3_1,,5472986,0.02,C16H20N4O3S,M+H,N/A,1670.451,N/A,349.1329,349.1328,-.4254 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,BF_S4_2,14103972,55556572,0.254,14.37,Processed,,Unknown,781.152,T1,,15,1,BF_S4_2,,2726355,0.03,C16H20N4O3S,M+H,N/A,781.152,N/A,349.1329,349.1325,-1.1247 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,BF_S3_2,42036595,51255719,0.82,14.36,Processed,,Unknown,2463.939,T1,,16,1,BF_S3_2,,7544515,0.02,C16H20N4O3S,M+H,N/A,2463.939,N/A,349.1329,349.1325,-1.1247 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,BF_S4_3,14341363,52380206,0.274,14.37,Processed,,Unknown,840.368,T1,,17,1,BF_S4_3,,2938480,0.03,C16H20N4O3S,M+H,N/A,840.368,N/A,349.1329,349.1326,-.8625 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,BF_S3_3,42875591,52384558,0.818,14.34,Processed,,Unknown,2459.014,T1,,18,1,BF_S3_3,,8722381,0.00,C16H20N4O3S,M+H,N/A,2459.014,N/A,349.1329,349.1326,-.7751 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,BF_S4_4,73989110,53214457,1.39,14.37,Processed,,Unknown,4158.59,T1,,19,1,BF_S4_4,,14709351,0.03,C16H20N4O3S,M+H,N/A,4158.59,N/A,349.1329,349.1324,-1.2995 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Torasemid_3145_p,14.34,Target Compound,BF_S3_4,96814201,49240762,1.966,14.36,Processed,,Unknown,5869.538,T1,,20,1,BF_S3_4,,18932086,0.02,C16H20N4O3S,M+H,N/A,5869.538,N/A,349.1329,349.1323,-1.6492 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
