Compound,RT,Type,Filename,Area,ISTD Response,Response Ratio,Actual RT,Status,Level,Sample Type,Calculated Amt,Peak Label,Group,Batch Order,Sample ID,Sample Name,Comments,Height,RT Delta,Formula,Adduct,Theoretical Amt,Sample Amt,Std Add Amount,m/z (Expected),m/z (Apex),m/z (Delta),ISTD Amt,Integration Mode,Active,Excluded,%Diff,%RSD,% CV,Final Units,PK,IR,IP,LS,FI,Confirm,Isotopic Pattern Score (%),Num Isotopes Matched,Lib Match Name,Library Score (%),Library Match Rank,SI/Dot Product,RSI/Rev Dot,Library Probability Percent,S/N,Target Ion Ratio,Ion Ratio,Group Average,Relative RT,Flag Details
Darunavir_3016_p,16.49,Target Compound,AS_S2_1,9312287,33028044,0.282,16.5,Processed,,Unknown,2461.902,T1,,1,1,AS_S2_1,,1924925,0.01,C27H37N3O7S,M+H,N/A,2461.902,N/A,548.2425,548.2426,.2093 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Darunavir_3016_p,16.49,Target Compound,AS_S1_1,8030509,34721903,0.231,16.5,Processed,,Unknown,2024.592,T1,,2,1,AS_S1_1,,1824705,0.01,C27H37N3O7S,M+H,N/A,2024.592,N/A,548.2425,548.2425,-.0134 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Darunavir_3016_p,16.49,Target Compound,AS_S5_2,4401208,34165099,0.129,16.49,Processed,,Unknown,1140.317,T1,,3,1,AS_S5_2,,1015688,0.00,C27H37N3O7S,M+H,N/A,1140.317,N/A,548.2425,548.2426,.0980 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Darunavir_3016_p,16.49,Target Compound,AS_S2_2,12273347,35068132,0.35,16.48,Processed,,Unknown,3049.078,T1,,4,1,AS_S2_2,,2443924,-0.01,C27H37N3O7S,M+H,N/A,3049.078,N/A,548.2425,548.2426,.2093 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Darunavir_3016_p,16.49,Target Compound,AS_S1_2,11906432,34825357,0.342,16.48,Processed,,Unknown,2979.205,T1,,5,1,AS_S1_2,,2420303,-0.01,C27H37N3O7S,M+H,N/A,2979.205,N/A,548.2425,548.2426,.0980 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Darunavir_3016_p,16.49,Target Compound,AS_S5_3,4083199,33625157,0.121,16.51,Processed,,Unknown,1076.547,T1,,6,1,AS_S5_3,,897987,0.02,C27H37N3O7S,M+H,N/A,1076.547,N/A,548.2425,548.2428,.5433 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Darunavir_3016_p,16.49,Target Compound,AS_S2_3,12729923,34891382,0.365,16.5,Processed,,Unknown,3177.315,T1,,7,1,AS_S2_3,,2765526,0.01,C27H37N3O7S,M+H,N/A,3177.315,N/A,548.2425,548.2427,.4320 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Darunavir_3016_p,16.49,Target Compound,AS_S1_3,10925505,30689102,0.356,16.48,Processed,,Unknown,3101.036,T1,,8,1,AS_S1_3,,2394593,-0.01,C27H37N3O7S,M+H,N/A,3101.036,N/A,548.2425,548.2427,.3206 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Darunavir_3016_p,16.49,Target Compound,AS_S5_4,19590208,32935111,0.595,16.49,Processed,,Unknown,5162.059,T1,,9,1,AS_S5_4,,4257193,0.00,C27H37N3O7S,M+H,N/A,5162.059,N/A,548.2425,548.2425,-.0134 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Darunavir_3016_p,16.49,Target Compound,AS_S2_4,31444118,37055903,0.849,16.5,Processed,,Unknown,7352.026,T1,,10,1,AS_S2_4,,6289000,0.01,C27H37N3O7S,M+H,N/A,7352.026,N/A,548.2425,548.2426,.2093 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Darunavir_3016_p,16.49,Target Compound,AS_S1_4,25534271,33454045,0.763,16.49,Processed,,Unknown,6615.887,T1,,11,1,AS_S1_4,,5583129,0.00,C27H37N3O7S,M+H,N/A,6615.887,N/A,548.2425,548.2424,-.1247 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Darunavir_3016_p,16.49,Target Compound,AS_S5_5,40395117,33782718,1.196,16.51,Processed,,Unknown,10348.322,T1,,12,1,AS_S5_5,,8237106,0.02,C27H37N3O7S,M+H,N/A,10348.322,N/A,548.2425,548.242,-.9040 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
